pillar,cluster_id,canonical_concept,keyword,term,source,provenance,confidence,nearest_A_cluster_id,nearest_A_cluster_name,nearest_A_pillar,nearest_A_sim
environmental,1,environmental pollutants,fine_dust,fine dust,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,fleet_emission,fleet emission,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,flue_gas,flue ga,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,food_waste,food waste,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,footprint,footprint,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,fossil_carbon_dioxide_emission,fossil carbon dioxide emission,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,fossil_co2_emission,fossil co2 emission,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,fossil_fuel_emission,fossil fuel emission,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,fresh_water,fresh water,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,freshness,freshness,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,fugitive,fugitive,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,fugitive_dust,fugitive dust,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,fugitive_emission,fugitive emission,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,garbage,garbage,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,gas_emission,gas emission,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg,ghg,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_emission,ghg emission,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_emission_across,ghg emission across,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_emission_associate,ghg emission associate,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_emission_calculation,ghg emission calculation,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_emission_datum,ghg emission datum,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_emission_decrease,ghg emission decrease,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_emission_generate,ghg emission generate,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_emission_intensity,ghg emission intensity,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_emission_reduction,ghg emission reduction,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_emission_scope,ghg emission scope,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_emission_tco2e,ghg emission tco2e,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_footprint,ghg footprint,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_intensity,ghg intensity,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_inventory,ghg inventory,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_protocol,ghg protocol,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_reduction,ghg reduction,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,ghg_scope,ghg scope,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,global_warming,global warming,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,green_house,green house,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,green_lung,green lung,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_effect,greenhouse effect,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_emission,greenhouse emission,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse-gas,greenhouse ga,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_carbon_dioxide,greenhouse gas carbon dioxide,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_co2,greenhouse gas co2,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse-gas_emission,greenhouse gas emission,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_emission_across,greenhouse gas emission across,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_emission_and_energy_consumption,greenhouse gas emission and energy consumption,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_emission_and_waste,greenhouse gas emission and waste,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_emission_associate,greenhouse gas emission associate,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_emission_co2,greenhouse gas emission co2,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_emission_datum,greenhouse gas emission datum,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_emission_generate,greenhouse gas emission generate,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_emission_ghg,greenhouse gas emission ghg,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_emission_greenhouse_gas_emission,greenhouse gas emission greenhouse gas emission,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_emission_intensity,greenhouse gas emission intensity,A,original,1,1,environmental pollutants,environmental,
environmental,1,environmental pollutants,greenhouse_gas_emission_link,greenhouse gas emission link,A,original,1,1,environmental pollutants,environmental,
